party_id,party_name_english,party_name_short,country,year,segment_num,union_party_id,in_union,pervote,economic_lr,economic_lr_se,economic_lr_q025,economic_lr_q975,galtan,galtan_se,galtan_q025,galtan_q975
809,Republican Party,Republicans,US,1990,1,,0,,0.8802815115000001,0.038246346349511004,0.798424125,0.945419125,0.679599649625,0.03838887213332883,0.6031613,0.75384505
809,Republican Party,Republicans,US,1991,1,,0,,0.873909009,0.03967351235348941,0.78805045,0.9414636000000001,0.6782579368749999,0.03889187075804561,0.601204525,0.7530807
809,Republican Party,Republicans,US,1992,1,,0,44.752,0.8677565253749999,0.03762355427300992,0.790546025,0.9334900749999999,0.67722498025,0.03482181535001289,0.6083685999999999,0.74576565
809,Republican Party,Republicans,US,1993,1,,0,,0.857052150625,0.04208873618795086,0.766114725,0.929925375,0.67356185675,0.038371958667110975,0.5984381999999999,0.7480950749999999
809,Republican Party,Republicans,US,1994,1,,0,,0.8474013767499999,0.04366023346439618,0.7542609499999999,0.923348625,0.6699417309999999,0.036880910458703724,0.5981026000000002,0.7424873249999999
809,Republican Party,Republicans,US,1995,1,,0,,0.840517753625,0.044728676836182105,0.745641425,0.918975,0.659263391,0.03811858556985818,0.583156225,0.7337065250000001
809,Republican Party,Republicans,US,1996,1,,0,47.79,0.8345885455,0.041266504723012784,0.750508975,0.908993425,0.6489100308749999,0.033812287754048334,0.5823734,0.7133009750000001
809,Republican Party,Republicans,US,1997,1,,0,,0.838454063625,0.044587890000115614,0.74352555,0.9179989249999999,0.662697599375,0.03800515232059317,0.58806765,0.7358177499999999
809,Republican Party,Republicans,US,1998,1,,0,,0.8424867065,0.044208111517094306,0.7499312,0.9213021499999999,0.67704863225,0.03667743626020414,0.6048346,0.748085075
809,Republican Party,Republicans,US,1999,1,,0,,0.8496493913750001,0.04343066325797741,0.757234525,0.92483075,0.6843066685000001,0.036981712943793446,0.610842575,0.7565831999999999
809,Republican Party,Republicans,US,2000,1,,0,46.98,0.856967848375,0.038948215258806984,0.7751883,0.92511595,0.6919154784999999,0.03257449887239459,0.6274244000000001,0.7555563000000001
809,Republican Party,Republicans,US,2001,1,,0,,0.8561342266249998,0.04226919675207969,0.7681039000000001,0.929755475,0.69240307125,0.03719448329588514,0.6183658249999999,0.764350875
809,Republican Party,Republicans,US,2002,1,,0,,0.8563908487500002,0.041393175636939686,0.7685171999999999,0.9293233750000001,0.693197431375,0.036888316999497586,0.619637525,0.7647783250000001
809,Republican Party,Republicans,US,2003,1,,0,,0.85335539825,0.04161985543147842,0.76540045,0.9266418750000001,0.688944078375,0.03875202734909092,0.610249775,0.7633344000000001
809,Republican Party,Republicans,US,2004,1,,0,49.287,0.851753573125,0.038061075161416,0.770706775,0.91962325,0.6850938013750001,0.03503406978748911,0.6144362750000001,0.7539163
809,Republican Party,Republicans,US,2005,1,,0,,0.8483268244999999,0.04315091155559126,0.7539354749999999,0.922831725,0.694524847,0.038103960992713834,0.61890285,0.768349825
809,Republican Party,Republicans,US,2006,1,,0,,0.84664151425,0.043364134582965716,0.7558239,0.922595325,0.7037402870000001,0.03637829460002052,0.6317230749999999,0.773995
809,Republican Party,Republicans,US,2007,1,,0,,0.840579073375,0.04509327855693815,0.7447647749999999,0.918986075,0.7122789458750001,0.03637527031735679,0.641274925,0.783198175
809,Republican Party,Republicans,US,2008,1,,0,42.381,0.83423670375,0.04257931679251148,0.746504275,0.9101969249999999,0.720716721625,0.03098977412154121,0.6601157249999999,0.7823660499999999
809,Republican Party,Republicans,US,2009,1,,0,,0.8447471719999998,0.04386488028488414,0.74985535,0.9206901249999999,0.718294581375,0.0359371774187224,0.64684715,0.787673675
809,Republican Party,Republicans,US,2010,1,,0,,0.8548103518749999,0.04188451059330005,0.7645647250000001,0.926685375,0.716281371875,0.035844685216055584,0.645515625,0.7861750999999999
809,Republican Party,Republicans,US,2011,1,,0,,0.8627674302499999,0.04060737675643447,0.774243325,0.9324943499999999,0.71032539275,0.037139385063933314,0.6365012000000001,0.781461175
809,Republican Party,Republicans,US,2012,1,,0,48.467,0.8705691128749999,0.035010742596162915,0.796615225,0.93216555,0.704795523125,0.03335491408492408,0.63861825,0.769922525
809,Republican Party,Republicans,US,2013,1,,0,,0.8715220588750001,0.03813780620918323,0.790149575,0.93719595,0.7068402523749999,0.036742276261212896,0.63384935,0.776876
809,Republican Party,Republicans,US,2014,1,,0,,0.873196283,0.03778912945706809,0.793520075,0.9393391,0.7088722901250001,0.03557801180577983,0.6391560749999999,0.777681125
809,Republican Party,Republicans,US,2015,1,,0,,0.875433806125,0.03739922020180034,0.7956154249999999,0.9401042000000001,0.7067870643749999,0.036339164572554636,0.6353748000000001,0.7779784000000001
809,Republican Party,Republicans,US,2016,1,,0,48.348,0.8780394921249999,0.033620901833364004,0.805922775,0.9373438749999999,0.7062932577500001,0.03091048281242186,0.645693525,0.767276025
809,Republican Party,Republicans,US,2017,1,,0,,0.8675720225,0.0383296291531678,0.7851490250000001,0.93463955,0.7161057,0.034482515143291474,0.64706765,0.78289455
809,Republican Party,Republicans,US,2018,1,,0,,0.8568515703749999,0.03827423805051631,0.7758645249999999,0.9263420499999999,0.7261527828750001,0.03173074303046873,0.6622888499999999,0.787956175
809,Republican Party,Republicans,US,2019,1,,0,,0.8401830092499999,0.03563226253465505,0.76690505,0.9066169,0.7241088238750001,0.027667731827246213,0.6703508999999999,0.77825745
809,Republican Party,Republicans,US,2020,1,,0,47.231,0.846254389625,0.037045695472884575,0.769158125,0.913367525,0.717012894,0.03203178303084736,0.65449905,0.7798710499999999
809,Republican Party,Republicans,US,2021,1,,0,,0.8141545455,0.048013931727475416,0.71446365,0.9017857499999999,0.7430924762499999,0.037920129263085356,0.6684639,0.8162160250000001
809,Republican Party,Republicans,US,2022,1,,0,,0.777722326875,0.05654602273966523,0.660314725,0.8796927499999999,0.76706313625,0.03913654882321524,0.6868633749999999,0.8414052
809,Republican Party,Republicans,US,2023,1,,0,,0.7370668343749999,0.060588293900671664,0.61448235,0.8506797749999999,0.7898897025,0.0386869486247233,0.7104997000000001,0.8631014749999999
809,Republican Party,Republicans,US,2024,1,,0,49.7453271448164,0.6925875123749999,0.05855716780050457,0.5755313499999999,0.8029980749999999,0.8113105373749999,0.03563605954233108,0.7395131500000001,0.878248475
838,Social Democratic Party of Albania,PSD,AL,1991,1,,0,,0.28962714467499995,0.07711580556579374,0.14710784999999998,0.4473389,0.4825089765,0.054508205607397,0.37463789999999997,0.58724325
838,Social Democratic Party of Albania,PSD,AL,1992,1,,0,4.381,0.2845382872875,0.07003683733651714,0.1558368,0.42806579999999994,0.46407935312500004,0.05333178141928926,0.360769475,0.5678075
838,Social Democratic Party of Albania,PSD,AL,1993,1,,0,,0.30188481702500003,0.07601643703037411,0.16349675,0.45782532499999995,0.44856529924999994,0.057086267412971944,0.33660224999999994,0.5594884499999999
838,Social Democratic Party of Albania,PSD,AL,1994,1,,0,,0.3168031938625,0.07728925529896573,0.176183325,0.479258125,0.43326415500000004,0.05911980568227507,0.32063037499999997,0.5495521250000001
